Review,Product,Review Text,Valence,Description,Action,Object,Feature,Ability,Agent,Environment,Product.1,Annotated Text
http://linked.aub.edu.lb/actionrec/Review/4358a9e42fa157b09683d17e0a939c0f,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'My daughter loves her laptop. keyboard is nice. I definitely would recommend. Great for school, uploading videos, business or even personal use. The pro is GREAT!'}",,The person likes that he/she can upload videos with this laptop,UploadAction,VideoObject,Speed,UploadingAbility,Person,Universal,13m_bd0023dx,uploading videos
http://linked.aub.edu.lb/actionrec/Review/eaf501f8767062c6e91ef8b61481d4e4,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Upgraded from two laptops to one. A 16inch gaming laptop and an older 13inch MB Air. This is an impressive piece of tech. With all of the features of the apple ecosystem its a far cry from the intel based laptops I""ve been so accustom to.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/86f2a106a7c7717b62ee9033581ce4e8,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Great laptop! Huge upgrade from my last macbook pro'},,The person likes that he/she can hear the voice of the students through this laptops microphone,HearAction,MusicObject,Microphone,HearingAbility,Person,Home,13m_bd0023dx,students can hear me well
http://linked.aub.edu.lb/actionrec/Review/bfd342bbad1eda0ab53be769d9f9cc15,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Lightning Fast!!!Couldn""t be more pleased.Highly Recommend'}",,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/fa23887070958ba264497fe098ad734e,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Excellent. Laptop was very nice and it comes with m3 processor'},,The person likes that this laptop comes with an M3 processor to teach online.,WorkAction,WorkTasks,ProcessorModel,WorkingAbility,Teacher,Home,13m_bd0023dx,Excellent.
http://linked.aub.edu.lb/actionrec/Review/be2c67345c5d4be936cf8002e6ba0dfc,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'My wife loves this and uses it everyday! Whether it^s FaceTime, games, editing pictures, and more this is overall a great product.'}",,The person likes to play games with this laptop,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,13m_bd0023dx,games
http://linked.aub.edu.lb/actionrec/Review/91a6639db8da5f8052cb49a95857d4fa,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'A costly computer but with everything and very nice!'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Speakers,WorkingAbility,Teacher,Home,13m_bd0023dx,some projects
http://linked.aub.edu.lb/actionrec/Review/020a97aea5d193e48889d8ee41ba534d,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'It might be a little overpriced for this spec (8 GB RAM), but with holiday deals going around I ended up paying about $30 more than what it would cost for a MacBook Air M2 with the exact same spec, except this one has a better display and an additional HDMI port.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Home,13m_bd0023dx,I enjoy working on some projects with this laptop
http://linked.aub.edu.lb/actionrec/Review/7fac892b8d03d3bb65031ba43396148a,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Overall a pretty good purchase. I purchased an open box -excellent condition- mac book pro and I cant say im disappointed. No bumps or bruises , and the charger is also in very good condition.'}",,The person likes that the screen of this laptop is bright enough to work in this laptop,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,MWTJ2LL_A,Its screen is bright enough to work
http://linked.aub.edu.lb/actionrec/Review/1b353aa060c6e418da25268ee3e529ae,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'I bought this MacBook during a sale and am very happy with the price. It is worth the money paid.'},,The person likes to work on this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Universal,MWTJ2LL_A,work
http://linked.aub.edu.lb/actionrec/Review/c598b5ebcaff5a69ac4e23524cb8ed44,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Quality of the product is tops. Excellent screen colors. Keyboard is easy to use. Amazingly fast in refreshing the screen! Worth the cost.'},,The person likes to use this laptop due to its easy to use keyboard,UseAction,WorkTasks,Keyboard,UsingAbility,Person,Universal,13m_bd0023dx,easy to use
http://linked.aub.edu.lb/actionrec/Review/1aca7534a41cf9237ba5f919e4ca5fdf,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Great computer and secure. It does a great job for what I need a computer to do.'},,The person likes the privacy settings of this laptop to securely access work applications,AccessAction,Work,PrivacySettings,AccessingAbility,Person,Universal,13m_bd0023dx,secure.
http://linked.aub.edu.lb/actionrec/Review/0aaec413c4c43305b87475704a2de54b,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Best Buy offered a good trade in value and also offered price match. It was a good deal.'},,The person likes the screen resolution of this laptop to view some projects,ViewAction,MediaObject,ScreenResolution,ViewingAbility,Person,Home,13m_bd0023dx,I love it!
http://linked.aub.edu.lb/actionrec/Review/cdb8d09199c5d5ecc821d66925819a20,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'I""ve needed a new Macbook for a while now and i""m so happy i finally uprgated. It""s super fast, reliable, and looks sleek. Highly recommend if you""re looking for a fast computer!'}",,The person likes the speed of this laptop,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,MWTJ2LL_A,super fast
http://linked.aub.edu.lb/actionrec/Review/e9d2363fe72f0c46de95662f55e46fef,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'It^s great and serves all my needs for school,work, and life in general.'}",,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/1933179b3f6ffd02446e85f8fe4838e5,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Very nice. Much wow. Looks great in space gray. Big upgrade from m1 air.'},,The person likes that he/she can teach from home with this laptop due to its good microphone,WorkAction,WorkTasks,Microphone,WorkingAbility,Teacher,Home,13m_bd0023dx,I enjoy the HP brand
http://linked.aub.edu.lb/actionrec/Review/54b9a0424fb15737b774fbbc3e93b180,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Have been absolutely loving this latest iterstion if the macbook!'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,MWTJ2LL_A,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/38a2027b504568a308c669b2faf39b01,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Bought for my granddaughter and she absolutely loves it.'},,The person likes to use this laptop due to its light weight,UseAction,WorkTasks,Lightweight,UsingAbility,Person,Universal,13m_bd0023dx,Its light weight makes it easy to take around with me
http://linked.aub.edu.lb/actionrec/Review/3da074002516153d72df68d1f0b27170,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'I must say this is the best experience i have had using such option cause someone referred me to it.I got my order delivered to my doorstep swiftly I am so impressed'},,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I like to work on some projects with this laptop
http://linked.aub.edu.lb/actionrec/Review/6cb0317f63538bfcfdff3695614308d6,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'I went in the store and the whole process was quick and enjoyable'},,The person likes the ease of setting up this laptop,SetupAction,,,SettingupAbility,Person,Home,13m_bd0023dx,I went in the store and the whole process was quick and enjoyable
http://linked.aub.edu.lb/actionrec/Review/5b64f0afbd47e7b96134179abce8dce3,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'The MacBook Pro 14"" laptop is fast, and relatively intuitive for a user who has other Apple products.  Could have used a bigger screen, but I""m getting used to the 14"" size.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,MWTJ2LL_A,some projects
http://linked.aub.edu.lb/actionrec/Review/dab5a93da4f5b57b815c6bdaab256202,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Love the MacBook Pro! Fast, dependable machine that^s intuitive to use.'}",,The person likes the ease of use of this laptop,UseAction,WorkTasks,,UsingAbility,Person,Universal,MWTJ2LL_A,easy to use.
http://linked.aub.edu.lb/actionrec/Review/9e79d347e110e8bbaabff299ac8447ee,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Underpowered MacBook Pro.  I tried to make some slideshows, most of the videos came out choppy and stuttering.  I returned this and upgraded to a MacBook Pro with an M3 Pro chip and slideshows came out great.'}",,The person dont like that this laptops microphone isnt good enough to hear students,HearAction,MusicObject,Microphone,HearingAbility,Person,Universal,13m_bd0023dx,students can hear me well
http://linked.aub.edu.lb/actionrec/Review/44ddeebd58fd9613a8b811bfe05f17bc,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Excellent overall computer ! it is reliable since I never had issues with apple! I would totally recommend this apple MacBook Pro 14 inch for someone who does need it for school nor even work since it will be useful. I got the 512GB which is enough for me to save memory of storage as files. I am a happy customer with my purchasing of buying.'},,The person likes the speed of this laptop to work and browse the internet,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,MWTJ2LL_A,I use it for work and browsing the internet.
http://linked.aub.edu.lb/actionrec/Review/6e86196aabe20b9418b97e9069b6aa47,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'I switched from Microsoft operating system to Apple. For me the transition has not been easy but I believe that over time I will appreciate the ease of the Mac. The laptop itself is sleek lightweight and has enough input options to accommodate my needs.'},,The user uses the mouse of this laptop for clicking,ClickAction,,Mouse,ClickingAbility,Person,Home,13m_bd0023dx,and has enough input options to accommodate my needs
http://linked.aub.edu.lb/actionrec/Review/b638e162a4374d8a03303f4c806b550c,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Super fast and super easy set up great quality for watching shows and a ton of cool apps to create small businesses'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/3728ec732978f719ec9c3368bc211d24,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'I love this computer it is what I am looking for. Thanks to my boyfriend for this gift l.'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/5d318996cf094610737e674590678a2c,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Macbook is the best go to laptop when it come to all your busy life needs'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/9686405d6d2eaa21259ab6ce534b5f94,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Great buy and best product from apple, last one last for 5 years, hope to be same with new'}",,The person likes that this laptop can be used for virtual teaching,TeachAction,WorkTasks,,TeachingAbility,Person,Home,MWTJ2LL_A,virtual teaching
http://linked.aub.edu.lb/actionrec/Review/dae06554995ee7060d51b32a8157a8fb,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Bought it for our daughter for college. She loves it.'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/740ca2810685df71f1f9a5f671e9deb4,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Needed a replacement from my old laptop (from 2013 mind you). And it^s just nice to have a new laptop that works fast, efficient, great amount of storage, and works all that I need and more! Definitely made the right choice.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
